tconst,averageRating,numVotes
tt14039300,7.5,133
tt14039304,6.2,5
tt14039318,7.2,83
tt14039322,5.9,85
tt14039324,5.9,155
tt14039328,4.5,6
tt14039342,7.4,15
tt14039346,5.0,966
tt14039348,9.5,24
tt14039352,4.5,7
tt14039388,8.9,10
tt14039392,6.1,567
tt14039404,7.9,91
tt14039418,7.3,191
tt14039446,8.6,7
tt14039484,6.1,7
tt14039500,5.8,5
tt14039506,5.8,5
tt1403951,6.0,67
tt14039514,8.0,8
tt14039520,7.3,6
tt14039524,5.8,5
tt14039538,6.7,6
tt1403955,6.1,8
tt1403957,6.3,49
tt14039582,7.5,73307
tt14039602,9.1,48
tt14039610,9.7,24
tt14039612,6.3,563
tt14039616,5.1,1126
tt14039618,6.0,47
tt14039626,8.9,50
tt14039628,6.7,140
tt14039632,6.4,52
tt14039636,7.3,977
tt14039640,6.2,30
tt14039644,7.2,6
tt1403965,4.8,132
tt14039652,5.6,381
tt14039654,5.5,27
tt1403966,6.6,8
tt14039662,6.4,16
tt14039666,4.8,7
tt1403967,6.8,19
tt14039672,6.8,87
tt14039676,7.7,113
tt14039678,6.5,1334
tt1403968,7.4,68
tt14039680,6.2,9
tt14039684,5.3,6
tt1403969,7.7,21
tt14039698,7.8,21
tt1403970,6.1,18
tt14039716,2.6,106
tt14039724,5.7,467
tt14039732,6.4,5
tt14039744,7.8,18
tt1403975,7.6,16
tt14039762,5.5,156
tt14039772,9.0,6
tt14039776,6.3,21
tt14039778,7.6,32
tt14039780,9.6,6
tt14039790,9.6,6
tt14039792,7.9,1199
tt1403980,6.7,29
tt14039800,6.2,5
tt14039806,7.8,8
tt1403981,7.1,160097
tt14039828,6.6,114
tt1403983,6.1,703
tt14039842,5.9,17
tt14039866,5.8,6
tt1403987,4.4,198
tt14039874,8.9,15
tt1403988,5.0,12722
tt1403989,8.6,13
tt1403990,8.5,41
tt1403993,5.5,12
tt14039934,7.9,9
tt14039944,7.2,87
tt14039950,7.3,376
tt14039986,3.0,120
tt14039988,5.9,46
tt1404000,7.0,11
tt14040002,6.4,16
tt14040004,7.1,520
tt14040006,5.1,28
tt14040024,4.2,25
tt14040028,7.1,81
tt14040048,6.0,32
tt14040054,6.4,1144
tt14040058,7.7,18
tt14040062,9.4,21
tt14040068,7.2,8
tt1404007,2.8,8
tt14040072,6.4,645
tt1404008,7.4,12
tt14040086,6.3,74
tt14040088,8.2,330
tt14040112,7.2,41
tt1404012,3.7,33
tt14040156,5.8,966
tt1404016,8.3,8
tt1404017,6.2,106
tt14040190,6.8,58
tt14040194,9.1,16
tt1404020,5.8,20
tt14040202,9.0,7
tt1404022,6.3,197
tt1404023,6.5,30
tt1404024,5.2,7
tt1404026,8.1,18
tt1404029,7.8,10
tt1404030,6.6,6
tt14040300,6.0,10
tt1404031,8.7,11
tt14040344,8.0,5410
tt14040350,7.7,42
tt1404036,7.5,32
tt1404037,7.2,8
tt14040384,7.5,74
tt14040386,7.4,40
tt14040390,8.3,428
tt1404040,4.6,12
tt1404044,6.7,13
tt1404045,7.5,29
tt1404047,7.3,8
tt1404048,7.3,41
tt14040490,8.0,8
tt1404051,6.6,9
tt14040518,6.4,6
tt1404052,6.9,104
tt14040520,7.7,140
tt14040534,8.0,13
tt1404067,9.3,23
tt1404069,7.7,68
tt1404075,5.6,7
tt14040750,7.3,8
tt1404076,5.8,39
tt1404077,5.6,125
tt1404081,6.7,29
tt1404082,6.4,1816
tt1404083,6.4,14
tt14040840,7.6,22
tt1404086,7.0,8
tt1404091,6.7,9
tt14040910,6.6,2053
tt14040918,9.1,8
tt1404092,9.0,11
tt14040920,7.5,15
tt1404094,5.5,39
tt14040952,7.3,14
tt1404096,5.4,13
tt1404097,5.5,57
tt14040986,7.0,14
tt14041102,7.1,1043
tt14041118,6.8,1106
tt14041154,7.2,842
tt14041158,8.2,6
tt14041196,7.5,936
tt14041210,7.7,934
tt14041212,8.3,1049
tt14041218,7.4,1003
tt14041246,6.6,15
tt14041248,3.2,6
tt14041252,5.9,9
tt14041256,6.1,8
tt14041272,5.9,7
tt14041282,5.9,7
tt14041296,6.9,9
tt14041326,6.7,7
tt14041402,3.3,13
tt14041432,8.6,12
tt1404147,6.3,174
tt14041550,7.8,19
tt14041556,8.1,20
tt14041558,8.2,20
tt14041562,7.8,17
tt14041644,9.1,101
tt14041730,6.6,5
tt14041764,6.3,7
tt14041896,5.7,7449
tt14041946,6.3,64
tt14042012,8.3,15
tt14042038,5.0,338
tt14042042,7.6,9
tt14042044,9.1,17
tt14042046,5.0,11
tt14042062,6.3,9
tt14042066,4.9,21361
tt14042094,4.7,11
tt14042100,8.8,15
tt14042194,4.7,11
tt1404226,8.5,1550
tt14042306,9.1,14
tt14042332,4.8,11
tt14042356,7.2,99
tt1404266,6.0,21
tt14042666,9.4,14
tt1404267,6.4,22
tt14042724,7.4,96
tt1404277,7.6,48
tt1404278,7.6,13
tt14042784,4.6,11
tt14042880,8.1,10
tt1404289,8.3,639
tt14042898,8.1,96
tt14042908,8.2,16
tt14042944,7.2,92
tt14042954,7.6,87
tt14042966,7.6,86
tt14042982,7.2,86
tt14043094,8.6,12
tt14043128,8.0,45
tt14043286,6.2,16
tt14043294,8.4,12
tt14043296,6.2,23
tt14043298,7.9,10
tt1404330,7.2,23
tt14043308,6.2,167
tt1404332,6.7,28
tt14043338,5.7,47
tt14043382,6.0,7
tt14043398,7.6,34
tt14043444,7.2,9
tt14043448,7.3,6
tt14043450,7.2,6
tt14043452,7.0,5
tt14043458,7.0,6
tt14043462,7.0,5
tt14043466,7.0,5
tt14043472,6.9,28
tt14043476,7.0,5
tt14043478,7.0,5
tt14043512,6.4,128
tt14043522,7.8,28
tt14043550,7.3,60
tt14043578,6.0,9
tt14043600,6.2,69
tt14043628,5.7,153
tt1404364,5.8,13
tt1404365,5.2,6
tt1404366,5.1,35
tt14043662,7.6,8
tt1404367,6.5,20
tt14043670,4.4,8
tt14043672,8.2,82
tt1404368,5.3,14
tt14043684,8.8,14
tt14043686,6.2,23
tt1404369,5.2,59
tt1404370,6.9,10
tt1404372,5.7,8
tt14043722,9.1,14
tt14043730,7.0,14
tt14043744,7.9,91
tt1404376,6.7,58
tt14043766,7.3,65
tt14043768,7.6,67
tt14043772,9.2,12
tt1404379,4.7,6
tt1404380,7.3,24
tt1404381,5.4,22
tt14043818,5.6,607
tt1404382,4.8,9
tt14043820,8.8,13
tt14043824,7.8,6
tt14043828,6.2,551
tt14043834,7.2,22
tt1404384,7.6,41
tt14043848,8.5,12
tt1404386,6.4,664
tt14043864,2.8,36
tt1404389,4.0,27
tt14043892,8.8,13
tt14043896,5.7,84
tt14043904,6.3,33
tt1404392,7.4,6
tt14043930,7.5,322
tt14043932,8.7,8
tt1404394,6.9,16
tt14043940,5.8,31
tt14043948,6.6,48
tt14043964,8.6,25
tt14043966,5.2,7782
tt14044044,8.0,8
tt1404405,5.2,53
tt1404407,3.5,16
tt1404408,6.3,21
tt1404412,7.0,31
tt1404415,8.9,28
tt1404417,8.4,9
tt1404418,8.0,18
tt14044180,5.2,28
tt14044200,6.4,18
tt1404421,6.2,26
tt14044212,7.0,51828
tt14044244,8.6,35
tt1404425,4.6,12
tt14044316,7.0,6
tt14044322,7.2,6
tt14044326,7.0,6
tt1404433,3.2,39
tt14044332,6.8,6
tt14044334,6.8,283
tt14044340,7.7,253
tt14044342,8.1,263
tt14044344,6.6,6
tt14044346,7.0,7
tt14044348,7.5,7
tt14044352,7.2,7
tt14044354,7.0,7
tt14044356,7.0,7
tt1404436,3.5,32
tt1404440,5.0,19
tt1404441,6.0,55
tt14044418,7.0,16
tt1404446,8.1,1281
tt1404447,6.0,11
tt14044472,8.0,10
tt1404449,7.6,10
tt1404450,7.8,10
tt1404451,8.4,718
tt1404456,8.8,18
tt14044572,6.8,12
tt14044586,7.0,24
tt14044604,7.4,15
tt14044608,6.9,48
tt1404462,7.3,482
tt14044668,10.0,9
tt14044672,7.0,16
tt1404470,7.6,8
tt1404471,7.8,8
tt14044712,7.0,23
tt1404472,7.8,8
tt1404473,8.4,8
tt14044768,6.0,14
tt14044770,6.8,13
tt14044772,7.6,14
tt14044774,7.0,14
tt14044776,6.5,13
tt14044780,8.9,8
tt14044782,6.5,16
tt14044784,5.2,16
tt14044786,6.0,16
tt14044788,5.8,16
tt14044794,8.7,6
tt14044800,5.3,26
tt14044802,5.7,25
tt14044804,5.3,25
tt14044806,5.1,22
tt14044808,5.2,24
tt14044814,8.8,6
tt14044820,8.5,6
tt14044824,5.5,31
tt14044838,9.4,14
tt14044840,9.0,6
tt14044844,8.7,6
tt14044856,4.3,221
tt14044860,9.2,13
tt14044880,4.6,20
tt14044882,4.2,20
tt14044886,4.5,25
tt14044888,4.1,19
tt14044924,6.9,458
tt14044928,6.3,13
tt14044954,9.4,11
tt14044958,8.4,18
tt14044964,8.4,89
tt14044972,9.0,15
tt14044984,7.7,10
tt14045014,7.2,10
tt1404502,8.3,14
tt14045022,7.5,43
tt1404503,8.6,18
tt14045030,7.2,760
tt14045038,6.9,393
tt1404505,8.4,81
tt14045054,6.2,11
tt14045058,8.2,6
tt1404506,8.2,81
tt14045060,9.2,13
tt1404507,8.1,78
tt1404508,8.3,83
tt14045080,6.5,2200
tt1404509,8.2,65
tt1404510,8.5,62
tt14045100,5.0,189
tt1404511,8.3,73
tt1404512,8.3,79
tt1404513,8.4,67
tt1404514,8.5,68
tt1404515,8.4,64
tt1404516,8.5,70
tt14045160,6.3,36
tt14045168,5.6,10
tt1404517,8.4,71
tt14045172,5.8,49
tt14045174,6.6,38
tt14045178,6.8,34
tt14045180,7.1,35
tt14045182,6.9,34
tt14045184,6.4,33
tt14045186,8.7,11
tt1404519,6.9,34
tt14045190,6.2,32
tt14045204,6.1,8
tt14045210,6.8,15
tt14045216,7.2,13
tt14045222,4.0,66
tt14045228,6.8,5
tt14045234,5.5,12
tt14045248,7.6,55
tt14045250,9.6,12935
tt14045286,6.0,11
tt14045292,4.8,29
tt14045304,8.9,33
tt14045362,6.4,21
tt14045378,6.2,94
tt14045386,8.0,11
tt14045412,7.3,29
tt14045456,7.2,19
tt14045458,7.1,18
tt14045460,9.4,5
tt14045462,8.2,758
tt14045468,1.9,205
tt14045496,5.2,22
tt1404551,6.7,141
tt1404552,6.4,137
tt14045552,5.9,14
tt14045562,6.5,1157
tt14045594,7.3,12
tt14045614,2.6,1699
tt14045622,7.2,87
tt14045652,8.2,6
tt14045660,4.0,121
tt14045666,9.3,11
tt1404567,7.7,83
tt1404572,6.8,8
tt1404573,3.8,450
tt14045736,9.1,103
tt1404574,7.3,45
tt14045742,9.1,105
tt14045746,8.7,90
tt14045752,8.7,93
tt1404576,4.1,13
tt14045760,7.3,26
tt14045766,6.0,496
tt1404577,7.9,164
tt1404578,4.8,35
tt1404579,6.2,20
tt14045794,7.2,8
tt1404582,8.2,8
tt14045852,7.2,9
tt1404586,2.6,16
tt14045874,7.0,8
tt1404588,8.2,141
tt1404589,7.5,10
tt14045934,4.2,6
tt1404599,5.1,25
tt1404600,6.7,8
tt14046022,4.0,1044
tt1404605,6.1,16
tt1404607,6.6,58
tt14046096,7.0,36
tt1404611,7.8,15
tt1404614,7.8,11
tt1404620,5.5,300
tt14046218,4.2,23
tt1404624,8.8,11
tt1404625,6.5,11
tt1404626,9.0,8
tt1404627,7.8,13
tt1404628,8.4,24
tt1404629,8.8,28
tt1404630,6.0,22
tt1404631,6.9,32
tt1404632,6.7,94
tt1404638,5.8,20
tt14046398,7.1,44
tt14046418,6.2,8
tt14046420,8.0,215
tt1404649,6.8,16
tt1404651,4.8,8
tt1404653,7.1,1023
tt1404654,6.5,46
tt14046544,7.6,9
tt1404657,8.8,14
tt14046602,9.1,10
tt1404661,6.7,585
tt1404663,4.0,5
tt1404664,7.8,13
tt1404665,9.0,11
tt1404666,6.6,29
tt1404668,5.6,12
tt1404669,5.7,20
tt14046698,9.8,11
tt14046714,7.3,1043
tt14046730,7.4,651
tt14046740,8.3,835
tt1404677,3.9,113
tt1404679,5.9,10
tt14046794,6.4,18
tt1404682,7.2,19
tt14046826,7.6,11
tt1404684,6.1,9
tt1404685,5.4,12
tt14046914,5.8,7
tt1404692,6.3,47
tt1404695,4.3,8
tt1404697,6.3,17
tt14046978,8.3,10
tt1404702,4.8,1142
tt1404705,4.8,29
tt1404708,4.0,7
tt1404711,8.7,14
tt1404714,7.5,7
tt1404718,5.9,53
tt1404719,6.3,16
tt14047190,1.0,12
tt1404721,6.4,40
tt1404722,8.1,19
tt1404726,6.2,9
tt14047270,9.0,23
tt1404728,7.2,9
tt1404732,7.3,7
tt1404735,8.0,9
tt1404737,9.8,19
tt14047374,6.2,11
tt1404739,6.4,46
tt14047498,6.2,18
tt14047504,6.3,17
tt14047506,5.8,18
tt1404752,6.9,15
tt14047520,7.0,19
tt14047540,8.2,19
tt14047592,8.5,6
tt14047604,8.3,6
tt14047628,5.0,14
tt14047634,5.6,8
tt14047642,8.2,6
tt14047650,8.4,5
tt14047654,6.4,7
tt14047742,8.2,5
tt14047902,8.0,6
tt14047908,8.0,6
tt14047916,8.2,6
tt14047978,7.8,6
tt14048078,8.0,6
tt14048088,8.0,6
tt1404809,7.2,8
tt1404810,6.9,11
tt14048100,8.0,6
tt1404811,5.8,11
tt14048112,7.8,6
tt14048114,8.0,6
tt14048118,7.8,6
tt1404812,7.0,12
tt1404813,6.5,13
tt14048164,3.9,375
tt1404830,5.2,1915
tt1404831,3.8,9
tt1404832,7.2,229
tt1404833,6.9,32
tt1404834,9.2,22
tt14048380,4.8,60
tt1404848,7.3,1079
tt1404849,7.7,1748
tt14048492,6.6,105
tt14048498,6.5,92
tt14048508,6.3,81
tt1404853,8.2,51
tt1404854,8.2,9
tt1404855,7.6,702
tt1404856,7.4,281
tt1404857,6.3,12
tt14048616,8.0,1056
tt14048638,4.6,163
tt14048648,9.1,10
tt14048662,8.0,781
tt14048768,8.2,6
tt14048776,5.2,6
tt14048794,4.2,6
tt14048850,8.9,18659
tt14048946,5.6,24
tt14049016,7.4,14
tt14049024,4.4,5
tt14049104,10.0,8
tt1404912,7.9,47
tt14049150,8.9,32
tt14049152,8.1,309
tt14049180,8.6,7
tt14049182,9.2,9
tt14049186,7.9,13
tt14049188,7.6,12
tt14049196,7.5,11
tt14049200,7.5,13
tt14049204,7.8,12
tt14049208,8.2,12
tt1404924,7.7,6
tt14049260,8.0,9
tt14049262,7.0,180
tt14049284,7.7,64
tt14049286,7.7,54
tt14049354,7.3,31
tt14049394,2.5,212
tt14049460,7.0,12
tt1404947,7.7,16
tt1404952,6.2,7
tt1404953,5.6,7
tt1404954,7.2,11
tt1404955,6.2,6
tt1404957,6.4,6
tt1404958,6.6,6
tt1404965,6.9,10
tt1404968,6.8,35
tt1404970,6.6,50
tt1404973,6.2,22
tt1404974,6.0,23
tt1404975,7.2,6
tt1404976,7.6,8
tt1404978,4.7,86
tt1404979,5.8,21
tt1404980,6.0,27
tt1404981,4.2,28
tt14049838,3.7,6
tt14049840,3.8,5
tt14049842,4.8,6
tt14049846,3.3,6
tt14049848,4.0,5
tt14049852,4.2,5
tt14049854,4.4,5
tt14049856,4.2,5
tt14049858,4.2,5
tt1404986,6.7,13
tt14049862,5.0,6
tt1404989,7.4,10
tt1404991,7.6,9
tt1404992,8.4,13
tt1404993,7.3,11
tt1404995,6.5,19
tt1405002,6.0,17
tt1405003,5.4,12
tt1405004,8.7,9
tt14050118,7.3,18
tt14050124,8.1,10
tt14050126,8.3,10
tt14050144,6.6,25
tt14050226,6.8,9
tt14050432,6.6,6
tt14050464,5.9,28
tt14050480,7.5,23
tt14050552,8.2,25
tt14050624,6.3,48
tt14050656,7.7,143
tt14050662,8.0,11
tt14050668,7.8,23
tt14050734,8.4,13
tt14050744,7.9,22
tt14050754,1.0,6
tt14050792,7.4,9
tt14050808,6.7,1640
tt14050874,5.7,48
tt14050886,8.9,9
tt14050892,6.7,300
tt14050960,8.4,1860
tt14050972,7.0,27
tt14050998,7.8,16
tt14051002,9.5,13
tt14051022,4.2,15
tt14051030,6.9,273
tt14051034,6.9,218
tt14051040,7.2,194
tt14051042,7.2,205
tt14051046,7.1,64
tt14051048,7.0,47
tt14051052,7.4,43
tt14051058,7.1,39
tt14051062,8.2,43
tt14051064,6.9,37
tt14051068,7.4,36
tt14051074,7.7,34
tt14051076,7.5,33
tt1405122,8.5,66
tt1405128,8.6,11
tt1405129,9.1,11
tt1405130,9.1,11
tt1405131,8.1,11
tt1405132,8.7,14
tt1405133,9.3,11
tt1405134,8.2,12
tt14051342,7.2,9
tt1405135,8.5,12
tt1405136,8.1,12
tt14051362,9.5,11
tt1405137,9.1,10
tt1405138,9.0,11
tt1405139,8.2,12
tt1405140,9.0,11
tt1405141,9.2,12
tt1405142,7.9,10
tt1405143,9.3,11
tt1405144,8.0,12
tt1405145,8.5,11
tt1405146,9.3,11
tt1405147,8.1,11
tt14051502,6.0,27
tt14051516,7.1,84
tt14051522,7.4,29
tt14051538,9.4,5
tt14051542,4.2,12
tt14051558,5.2,9
tt14051564,6.0,27
tt14051582,6.1,10
tt14051594,5.4,6
tt14051596,6.0,32
tt14051614,6.3,14
tt14051616,6.7,60
tt14051624,6.8,44
tt1405164,7.7,1439
tt1405165,8.4,9
tt1405169,8.6,1672
tt14051706,5.6,6
tt14051714,5.6,344
tt14051720,9.8,6
tt14051728,8.3,13
tt14051802,7.9,20
tt14051812,4.8,22
tt14051860,8.4,7384
tt14051864,7.5,93
tt14051940,7.2,21
tt14051954,5.7,13
tt14051976,4.3,1153
tt14051982,6.5,162
tt14052052,7.9,15
tt1405230,8.1,571
tt14052316,7.0,28
tt1405248,7.5,373
tt1405249,7.7,373
tt1405255,8.0,158
tt1405257,5.3,238
tt14052570,8.6,11
tt1405258,7.6,5
tt1405259,6.4,75
tt1405260,6.1,74
tt1405266,6.1,7
tt14052660,8.5,19
tt14052684,8.2,17
tt14052706,7.4,9
tt14052708,9.7,7
tt14052720,8.6,8
tt1405273,6.1,69
tt14052908,6.8,14
tt14052950,8.0,23
tt14053010,5.9,1149
tt1405304,6.2,18
tt14053296,8.5,6
tt1405330,7.8,58
tt1405331,6.6,9
tt1405334,6.8,23
tt1405335,6.3,27
tt14053382,7.4,8
tt1405351,5.3,14
tt1405353,6.0,14
tt1405354,5.7,2029
tt1405355,5.9,34
tt1405357,9.1,11
tt1405358,6.8,133
tt1405360,5.6,11
tt1405362,6.5,112
tt1405363,5.3,34
tt1405365,6.6,34766
tt1405366,8.3,69
tt1405369,5.8,400
tt1405371,7.5,12
tt1405373,6.7,203
tt1405374,7.8,37
tt14053756,7.0,58
tt1405376,5.2,9
tt14053768,9.1,19
tt1405378,7.2,52
tt1405379,5.0,11
tt14053810,6.8,13
tt1405383,6.0,48
tt1405384,7.4,23
tt1405386,5.6,19
tt1405387,7.0,5
tt1405388,8.4,5
tt1405390,6.4,62
tt1405392,7.2,76
tt1405393,8.2,7
tt1405395,4.7,23
tt1405397,6.4,42
tt1405399,6.1,27
tt1405401,7.6,23
tt1405402,4.3,24
tt1405403,5.9,180
tt1405406,7.7,369486
tt14054068,7.4,35
tt1405407,4.7,11
tt1405409,6.2,25
tt1405410,3.9,24
tt1405412,4.7,4571
tt14054124,9.2,13
tt1405413,2.8,403
tt1405414,6.2,63
tt1405418,8.1,25
tt14054186,8.5,16
tt1405420,7.1,9
tt1405422,5.7,6
tt1405429,6.4,5
tt14054294,2.7,156
tt1405432,7.3,8
tt1405441,6.3,37
tt14054424,7.7,6
tt14054428,7.1,7
tt1405443,9.1,13
tt14054434,7.7,6
tt14054436,7.7,6
tt14054440,7.4,5
tt1405445,8.4,23
tt14054450,7.6,5
tt1405449,8.7,9
tt1405454,8.1,19
tt14054558,5.5,13
tt1405461,5.7,22
tt1405465,2.3,58
tt1405466,7.7,637
tt14054672,6.9,243
tt14054678,6.9,232
tt14054686,6.7,227
tt1405469,8.8,63
tt14054692,7.2,223
tt14054730,5.3,7
tt14054768,7.1,545
tt14054772,7.3,13
tt14054784,7.0,464
tt14054790,7.3,455
tt14054796,7.2,411
tt14054800,6.7,399
tt14054802,9.2,8
tt14054804,6.8,387
tt14054806,7.3,385
tt14054808,7.0,368
tt14054812,8.4,9
tt14054814,7.0,375
tt14054848,4.3,15
tt14054860,8.1,210
tt1405493,7.8,90
tt14054932,5.6,17
tt14054936,2.3,86
tt14054940,6.2,6
tt14054950,7.6,21
tt1405499,7.8,14
tt1405500,6.3,8411
tt1405501,6.1,199
tt14055010,7.2,18
tt14055012,3.8,22
tt14055018,8.0,22
tt14055038,6.4,315
tt14055040,5.5,6
tt14055046,5.2,5
tt1405505,7.5,22
tt1405507,5.7,23
tt14055076,4.2,5
tt1405511,6.0,32
tt14055120,8.9,10
tt14055188,7.8,10
tt14055190,7.2,248
tt1405520,5.5,39
tt14055224,7.4,8
tt14055246,6.1,8
tt14055250,7.4,43
tt14055256,7.3,39
tt14055260,7.2,16
tt14055264,7.8,11
tt14055270,6.2,6
tt14055280,7.1,36
tt14055286,8.2,22
tt14055302,8.8,9
tt14055306,7.4,5
tt14055348,7.2,11
tt14055366,4.7,7
tt14055386,8.6,11
tt1405542,6.3,7
tt1405543,5.8,7
tt14055430,6.5,23
tt14055432,8.1,4728
tt14055444,5.2,307
tt14055448,8.8,8
tt1405546,7.7,10
tt1405547,3.8,30
tt14055470,4.9,26
tt14055484,7.1,13
tt14055492,6.4,12
tt14055498,6.7,56
tt14055524,7.9,71
tt14055526,5.5,372
tt14055540,5.9,17
tt14055556,7.1,173
tt14055562,7.3,164
tt14055566,7.1,154
tt14055568,7.1,15
tt14055570,7.1,146
tt14055576,7.0,154
tt14055632,7.6,30
tt14055638,4.8,13
tt14055640,9.0,10
tt14055642,9.2,6
tt1405565,7.4,218
tt14055658,6.6,8
tt14055672,6.3,14
tt14055674,4.9,53
tt14055684,8.9,170
tt14055696,6.7,50
tt14055710,6.7,53
tt14055716,8.9,32
tt14055762,5.2,7
tt14055776,7.3,14
tt1405578,7.3,8
tt1405579,8.4,7
tt14055798,7.4,376
tt1405580,6.9,7
tt1405581,7.1,7
tt1405582,7.3,7
tt1405583,7.3,7
tt1405584,7.6,7
tt1405585,6.9,7
tt1405586,6.7,7
tt14055868,8.3,1544
tt1405587,8.3,7
tt1405588,6.3,19
tt14055882,8.7,11
tt14055908,7.3,8
tt14055932,8.0,6
tt14055964,7.3,20
tt14055972,7.4,19
tt14055980,6.2,15
tt14056004,8.2,11
tt14056006,7.6,24
tt14056012,7.8,16
tt14056014,7.9,14
tt14056016,9.2,13
tt14056018,8.3,13
tt14056024,8.4,10
tt14056034,7.8,7
tt14056100,8.9,15
tt14056102,7.1,11
tt14056104,7.1,11
tt14056110,8.1,17
tt14056112,7.8,16
tt14056178,6.6,14
tt14056222,6.6,14
tt14056224,7.1,13
tt14056226,8.2,5
tt14056262,7.2,70
tt14056298,8.6,11
tt14056316,8.1,15
tt14056330,6.9,11
tt14056342,5.5,17
tt14056366,5.4,11
tt14056434,5.5,22
tt14056442,7.8,27
tt14056466,4.9,13471
tt14056486,6.3,26
tt14056490,7.5,8
tt14056534,7.5,23
tt14056550,9.0,8
tt14056552,9.0,8
tt14056554,6.2,55
tt14056574,5.7,51
tt14056590,7.1,50
tt14056598,6.8,48
tt14056600,6.9,44
tt14056606,7.0,25
tt14056610,6.2,41
tt14056612,7.2,18
tt14056614,7.1,18
tt14056618,7.2,19
tt14056620,6.9,46
tt14056622,7.5,20
tt14056624,7.4,20
tt14056626,6.9,21
tt14056628,7.2,20
tt14056630,7.0,23
tt14056632,6.5,46
tt14056634,7.5,14
tt14056636,6.8,47
tt14056654,6.8,14
tt14056666,8.2,8
tt14056670,6.7,2625
tt14056704,8.8,10
tt14056718,7.2,7
tt14056758,7.1,187
tt14056782,7.0,220
tt14056784,7.1,217
tt14056786,7.2,221
tt14056806,4.6,15
tt14056814,3.5,97
tt14056876,6.5,129
tt14056898,7.0,9
tt14056904,8.3,58
tt14056916,6.3,758
tt14056918,6.7,820
tt14056924,9.3,47
tt14056926,8.7,34
tt14056928,8.9,43
tt14056930,8.9,29
tt14056932,8.5,36
tt14056934,8.7,29
tt14056972,7.4,9
tt14057012,9.0,33
tt14057042,8.4,38
tt14057058,7.2,16
tt14057126,7.4,88
tt1405715,7.2,7
tt14057152,6.8,18
tt14057166,7.6,20
tt14057168,6.0,10
tt14057170,4.0,10
tt14057208,4.5,16
tt14057260,8.6,10
tt14057296,8.6,10
tt1405731,7.7,369
tt1405732,7.6,362
tt1405733,7.5,343
tt14057342,7.5,68
tt14057360,6.6,3671
tt1405737,8.5,1072
tt14057370,5.0,6
tt14057376,8.6,5
tt14057406,6.5,524
tt14057410,7.0,22
tt1405752,5.9,19
tt1405755,4.6,25
tt1405756,4.8,17
tt1405757,6.9,15
tt14057572,6.5,165
tt14057576,8.0,5
tt14057586,4.3,215
tt14057604,4.4,1818
tt1405761,7.9,18
tt14057622,6.5,28
tt14057630,5.9,30
tt1405765,4.9,11
tt1405766,7.0,167
tt14057664,8.3,99
tt1405767,5.7,18
tt14057672,5.9,18
tt14057674,6.4,18
tt1405768,9.7,14
tt1405769,5.5,122
tt1405770,8.5,8
tt1405771,6.3,100
tt1405772,8.7,8
tt14057724,5.0,8
tt1405775,7.1,74
tt1405777,8.2,8
tt1405779,8.8,5
tt1405780,6.7,11
tt1405781,6.3,53
tt14057828,6.9,12
tt1405783,4.4,37
tt14057844,4.8,10
tt14057850,4.0,6
tt14057856,6.9,11
tt1405786,8.4,6
tt1405788,8.5,7
tt1405793,5.6,26
tt14057940,4.6,23
tt14057950,9.2,24
tt1405797,6.8,84
tt14057972,4.8,5
tt1405799,6.9,92
tt1405800,8.4,46
tt1405806,6.6,18
tt1405807,1.8,383
tt1405808,5.5,199
tt1405809,6.9,3878
tt14058090,8.9,7
tt1405810,7.2,13866
tt1405811,8.2,26
tt1405818,8.2,7
tt1405819,6.4,709
tt14058392,9.0,6
tt14058484,6.8,5732
tt14058494,6.4,7
tt14058568,8.5,1120
tt14058574,8.6,883
tt14058748,6.8,199
tt14058800,5.6,41
tt1405882,8.3,7
tt14058850,6.5,1272
tt14059124,7.1,42
tt14059154,9.4,10
tt14059174,7.5,270
tt1405922,8.6,14
tt1405923,8.3,14
tt1405924,8.2,13
tt1405925,8.1,13
tt14059304,5.9,113
tt14059424,5.5,13
tt14059442,9.0,2344
tt14059516,9.5,6
tt14059518,8.0,221
tt14059524,4.0,7
tt14059530,7.9,65
tt14059534,5.1,22
tt14059536,4.9,9
tt14059620,4.6,389
tt14059632,4.0,30
tt14059782,7.7,2380
tt14059790,9.4,87
tt14059930,7.2,150
tt14059982,6.3,7
tt1406000,7.0,8
tt14060006,4.7,287
tt1406001,6.7,8
tt1406003,8.1,51
tt14060036,4.9,228
tt1406007,7.6,7
tt1406008,8.2,7
tt14060092,7.4,69
tt14060094,4.9,27096
tt1406010,7.1,23
tt14060100,6.3,8
tt1406012,7.3,35
tt1406013,7.7,14
tt1406015,7.6,7
tt1406017,6.1,10
tt1406018,8.2,8
tt1406019,7.7,8
tt1406020,6.4,7
tt1406021,7.0,8
tt1406022,6.6,13
tt14060220,7.6,64
tt1406023,6.8,8
tt14060232,5.3,12271
tt1406024,7.8,8
tt1406025,7.6,15
tt1406026,8.1,17
tt14060262,8.3,356
tt1406027,7.5,16
tt14060278,8.2,324
tt1406029,7.6,27
tt1406030,7.8,12
tt14060308,7.6,449
tt1406032,7.4,37
tt1406033,7.4,13
tt14060338,7.5,428
tt1406034,8.2,11
tt14060340,7.6,63
tt1406035,7.5,12
tt1406036,7.8,10
tt1406037,7.5,13
tt1406038,8.4,19
tt1406039,6.2,7
tt14060396,6.1,66
tt14060398,6.4,54
